VEIC,LAT,LON,DTHR,COD_LINHA,LAT.LON
AA005,"-25,379478","-49,189348",20/10/2015 07:52:30,812,"-25.379478"
AA005,"-25,379655","-49,189995",20/10/2015 07:52:17,812,"-25.379655"
AA005,"-25,379746","-49,190268",20/10/2015 07:52:03,812,"-25.379746"
AA005,"-25,379761","-49,190326",20/10/2015 07:52:01,812,"-25.379761"
AA005,"-25,379921","-49,190946",20/10/2015 07:51:54,812,"-25.379921"
AA005,"-25,380268","-49,192388",20/10/2015 07:51:34,812,"-25.380268"
AA005,"-25,380286","-49,192466",20/10/2015 07:51:33,812,"-25.380286"
AA005,"-25,38036","-49,192766",20/10/2015 07:51:29,812,"-25.38036"
AA005,"-25,38038","-49,192835",20/10/2015 07:51:28,812,"-25.38038"
AA005,"-25,380408","-49,193011",20/10/2015 07:51:25,812,"-25.380408"
AA005,"-25,38065","-49,19316",20/10/2015 07:51:12,812,"-25.38065"
AA005,"-25,380778","-49,193106",20/10/2015 07:51:09,812,"-25.380778"
AA005,"-25,380846","-49,193078",20/10/2015 07:51:08,812,"-25.380846"
AA005,"-25,381006","-49,193011",20/10/2015 07:51:06,812,"-25.381006"
AA005,"-25,381088","-49,192975",20/10/2015 07:51:05,812,"-25.381088"
AA005,"-25,381513","-49,192793",20/10/2015 07:51:00,812,"-25.381513"
AA005,"-25,381595","-49,19276",20/10/2015 07:50:59,812,"-25.381595"
AA005,"-25,38237","-49,192433",20/10/2015 07:50:49,812,"-25.38237"
AA005,"-25,382451","-49,1924",20/10/2015 07:50:48,812,"-25.382451"
AA005,"-25,382741","-49,192281",20/10/2015 07:50:44,812,"-25.382741"
AA005,"-25,38295","-49,19219",20/10/2015 07:50:40,812,"-25.38295"
AA005,"-25,383275","-49,191855",20/10/2015 07:50:28,812,"-25.383275"
AA005,"-25,383378","-49,19172",20/10/2015 07:50:25,812,"-25.383378"
AA005,"-25,383985","-49,190901",20/10/2015 07:50:15,812,"-25.383985"
AA005,"-25,384051","-49,190826",20/10/2015 07:50:14,812,"-25.384051"
AA005,"-25,384231","-49,190601",20/10/2015 07:50:11,812,"-25.384231"
AA005,"-25,384441","-49,190295",20/10/2015 07:50:06,812,"-25.384441"
AA005,"-25,384633","-49,190185",20/10/2015 07:49:59,812,"-25.384633"
AA005,"-25,384646","-49,19019",20/10/2015 07:49:58,812,"-25.384646"
AA005,"-25,38485","-49,190383",20/10/2015 07:49:52,812,"-25.38485"
AA005,"-25,385508","-49,190908",20/10/2015 07:49:40,812,"-25.385508"
AA005,"-25,385773","-49,191116",20/10/2015 07:49:35,812,"-25.385773"
AA005,"-25,385823","-49,191443",20/10/2015 07:49:28,812,"-25.385823"
AA005,"-25,385638","-49,191703",20/10/2015 07:49:22,812,"-25.385638"
AA005,"-25,385561","-49,191808",20/10/2015 07:49:14,812,"-25.385561"
AA005,"-25,385255","-49,192231",20/10/2015 07:48:59,812,"-25.385255"
AA005,"-25,384526","-49,193261",20/10/2015 07:48:40,812,"-25.384526"
AA005,"-25,38435","-49,193505",20/10/2015 07:48:35,812,"-25.38435"
AA005,"-25,384098","-49,19363",20/10/2015 07:48:27,812,"-25.384098"
AA005,"-25,383796","-49,193658",20/10/2015 07:48:22,812,"-25.383796"
AA005,"-25,38354","-49,193733",20/10/2015 07:48:14,812,"-25.38354"
AA005,"-25,38256","-49,193895",20/10/2015 07:47:58,812,"-25.38256"
AA005,"-25,382273","-49,193965",20/10/2015 07:47:49,812,"-25.382273"
AA005,"-25,382028","-49,194118",20/10/2015 07:47:38,812,"-25.382028"
AA005,"-25,38242","-49,196171",20/10/2015 07:47:15,812,"-25.38242"
AA005,"-25,382635","-49,197141",20/10/2015 07:47:01,812,"-25.382635"
AA005,"-25,382755","-49,197686",20/10/2015 07:46:55,812,"-25.382755"
AA005,"-25,382918","-49,198476",20/10/2015 07:46:44,812,"-25.382918"
AA005,"-25,382973","-49,198816",20/10/2015 07:46:24,812,"-25.382973"
AA005,"-25,383073","-49,199401",20/10/2015 07:46:15,812,"-25.383073"
AA005,"-25,383131","-49,199848",20/10/2015 07:46:10,812,"-25.383131"
AA005,"-25,383141","-49,199935",20/10/2015 07:46:09,812,"-25.383141"
AA005,"-25,383256","-49,200506",20/10/2015 07:46:01,812,"-25.383256"
AA005,"-25,383298","-49,200821",20/10/2015 07:45:57,812,"-25.383298"
AA005,"-25,383328","-49,200908",20/10/2015 07:45:56,812,"-25.383328"
AA005,"-25,383945","-49,201455",20/10/2015 07:45:48,812,"-25.383945"
AA005,"-25,38466","-49,20206",20/10/2015 07:45:38,812,"-25.38466"
AA005,"-25,384876","-49,202256",20/10/2015 07:45:33,812,"-25.384876"
AA005,"-25,385021","-49,20237",20/10/2015 07:45:21,812,"-25.385021"
AA005,"-25,385061","-49,20239",20/10/2015 07:45:18,812,"-25.385061"
AA005,"-25,385358","-49,202666",20/10/2015 07:45:13,812,"-25.385358"
AA005,"-25,385641","-49,202896",20/10/2015 07:45:09,812,"-25.385641"
AA005,"-25,385811","-49,203173",20/10/2015 07:45:05,812,"-25.385811"
AA005,"-25,385471","-49,203625",20/10/2015 07:44:56,812,"-25.385471"
AA005,"-25,385263","-49,203835",20/10/2015 07:44:07,812,"-25.385263"
AA005,"-25,384836","-49,204291",20/10/2015 07:43:53,812,"-25.384836"
AA005,"-25,384636","-49,204501",20/10/2015 07:43:47,812,"-25.384636"
AA005,"-25,38464","-49,204801",20/10/2015 07:43:35,812,"-25.38464"
AA005,"-25,384746","-49,2049",20/10/2015 07:43:33,812,"-25.384746"
AA005,"-25,386061","-49,206151",20/10/2015 07:43:20,812,"-25.386061"
AA005,"-25,386271","-49,206358",20/10/2015 07:43:18,812,"-25.386271"
AA005,"-25,38678","-49,206826",20/10/2015 07:43:13,812,"-25.38678"
AA005,"-25,38697","-49,207013",20/10/2015 07:43:11,812,"-25.38697"
AA005,"-25,387853","-49,208011",20/10/2015 07:43:01,812,"-25.387853"
AA005,"-25,388078","-49,208276",20/10/2015 07:42:58,812,"-25.388078"
AA005,"-25,388256","-49,208563",20/10/2015 07:42:55,812,"-25.388256"
AA005,"-25,388356","-49,20888",20/10/2015 07:42:52,812,"-25.388356"
AA005,"-25,388306","-49,20998",20/10/2015 07:42:36,812,"-25.388306"
AA005,"-25,388243","-49,210408",20/10/2015 07:42:31,812,"-25.388243"
AA005,"-25,388206","-49,210781",20/10/2015 07:42:25,812,"-25.388206"
AA005,"-25,388203","-49,21094",20/10/2015 07:42:18,812,"-25.388203"
AA005,"-25,388196","-49,210948",20/10/2015 07:42:12,812,"-25.388196"
AA005,"-25,388195","-49,211028",20/10/2015 07:42:08,812,"-25.388195"
AA005,"-25,388131","-49,21137",20/10/2015 07:42:03,812,"-25.388131"
AA005,"-25,387888","-49,21302",20/10/2015 07:41:49,812,"-25.387888"
AA005,"-25,387801","-49,213425",20/10/2015 07:41:46,812,"-25.387801"
AA005,"-25,387681","-49,213941",20/10/2015 07:41:42,812,"-25.387681"
AA005,"-25,387588","-49,214318",20/10/2015 07:41:39,812,"-25.387588"
AA005,"-25,38756","-49,214435",20/10/2015 07:41:38,812,"-25.38756"
AA005,"-25,387391","-49,215098",20/10/2015 07:41:31,812,"-25.387391"
AA005,"-25,387323","-49,215331",20/10/2015 07:41:27,812,"-25.387323"
AA005,"-25,387281","-49,215581",20/10/2015 07:41:19,812,"-25.387281"
AA005,"-25,38725","-49,215608",20/10/2015 07:41:03,812,"-25.38725"
AA005,"-25,387125","-49,216053",20/10/2015 07:40:56,812,"-25.387125"
AA005,"-25,387045","-49,216488",20/10/2015 07:40:50,812,"-25.387045"
AA005,"-25,386975","-49,217165",20/10/2015 07:39:48,812,"-25.386975"
AA005,"-25,386961","-49,21748",20/10/2015 07:39:42,812,"-25.386961"
AA005,"-25,387066","-49,218063",20/10/2015 07:39:35,812,"-25.387066"
AA005,"-25,387158","-49,218405",20/10/2015 07:39:31,812,"-25.387158"
AA005,"-25,387183","-49,218573",20/10/2015 07:39:29,812,"-25.387183"
AA005,"-25,387168","-49,218808",20/10/2015 07:39:26,812,"-25.387168"
AA005,"-25,38716","-49,219176",20/10/2015 07:39:21,812,"-25.38716"
AA005,"-25,387225","-49,219485",20/10/2015 07:39:17,812,"-25.387225"
AA005,"-25,387376","-49,21974",20/10/2015 07:39:13,812,"-25.387376"
AA005,"-25,387568","-49,219975",20/10/2015 07:39:09,812,"-25.387568"
AA005,"-25,387731","-49,220248",20/10/2015 07:39:04,812,"-25.387731"
AA005,"-25,38779","-49,220451",20/10/2015 07:39:00,812,"-25.38779"
AA005,"-25,387811","-49,22071",20/10/2015 07:38:44,812,"-25.387811"
AA005,"-25,387825","-49,221226",20/10/2015 07:38:33,812,"-25.387825"
AA005,"-25,387828","-49,221321",20/10/2015 07:38:31,812,"-25.387828"
AA005,"-25,387836","-49,221416",20/10/2015 07:38:29,812,"-25.387836"
AA005,"-25,387905","-49,222196",20/10/2015 07:38:19,812,"-25.387905"
AA005,"-25,387928","-49,222376",20/10/2015 07:38:17,812,"-25.387928"
AA005,"-25,388038","-49,222723",20/10/2015 07:38:13,812,"-25.388038"
AA005,"-25,388253","-49,222988",20/10/2015 07:38:08,812,"-25.388253"
AA005,"-25,388503","-49,223148",20/10/2015 07:38:04,812,"-25.388503"
AA005,"-25,388785","-49,223148",20/10/2015 07:38:00,812,"-25.388785"
AA005,"-25,3889","-49,22313",20/10/2015 07:37:58,812,"-25.3889"
AA005,"-25,389191","-49,223038",20/10/2015 07:37:49,812,"-25.389191"
AA005,"-25,389211","-49,223028",20/10/2015 07:37:40,812,"-25.389211"
AA005,"-25,389271","-49,223026",20/10/2015 07:37:37,812,"-25.389271"
AA005,"-25,389645","-49,222986",20/10/2015 07:37:32,812,"-25.389645"
AA005,"-25,389741","-49,22297",20/10/2015 07:37:31,812,"-25.389741"
AA005,"-25,390046","-49,222951",20/10/2015 07:37:28,812,"-25.390046"
AA005,"-25,390241","-49,223031",20/10/2015 07:37:26,812,"-25.390241"
AA005,"-25,390931","-49,223886",20/10/2015 07:37:15,812,"-25.390931"
AA005,"-25,391181","-49,224275",20/10/2015 07:37:09,812,"-25.391181"
AA005,"-25,391278","-49,224433",20/10/2015 07:37:06,812,"-25.391278"
AA005,"-25,391445","-49,224676",20/10/2015 07:36:59,812,"-25.391445"
AA005,"-25,39145","-49,224681",20/10/2015 07:36:52,812,"-25.39145"
AA005,"-25,391495","-49,22474",20/10/2015 07:36:49,812,"-25.391495"
AA005,"-25,391688","-49,225038",20/10/2015 07:36:45,812,"-25.391688"
AA005,"-25,392296","-49,225983",20/10/2015 07:36:35,812,"-25.392296"
AA005,"-25,392598","-49,226433",20/10/2015 07:36:29,812,"-25.392598"
AA005,"-25,392775","-49,2267",20/10/2015 07:36:24,812,"-25.392775"
AA005,"-25,392906","-49,226875",20/10/2015 07:35:31,812,"-25.392906"
AA005,"-25,39313","-49,227206",20/10/2015 07:35:25,812,"-25.39313"
AA005,"-25,393828","-49,228253",20/10/2015 07:35:10,812,"-25.393828"
AA005,"-25,394095","-49,228683",20/10/2015 07:35:04,812,"-25.394095"
AA005,"-25,39427","-49,228995",20/10/2015 07:35:00,812,"-25.39427"
AA005,"-25,394448","-49,229228",20/10/2015 07:34:56,812,"-25.394448"
AA005,"-25,39462","-49,229503",20/10/2015 07:34:43,812,"-25.39462"
AA005,"-25,394746","-49,229678",20/10/2015 07:34:37,812,"-25.394746"
AA005,"-25,394916","-49,229976",20/10/2015 07:34:33,812,"-25.394916"
AA005,"-25,395518","-49,230903",20/10/2015 07:34:23,812,"-25.395518"
AA005,"-25,39598","-49,231618",20/10/2015 07:34:14,812,"-25.39598"
AA005,"-25,396021","-49,231681",20/10/2015 07:34:13,812,"-25.396021"
AA005,"-25,396191","-49,231945",20/10/2015 07:34:08,812,"-25.396191"
AA005,"-25,396276","-49,232136",20/10/2015 07:33:54,812,"-25.396276"
AA005,"-25,396345","-49,232235",20/10/2015 07:33:50,812,"-25.396345"
AA005,"-25,396471","-49,23241",20/10/2015 07:33:47,812,"-25.396471"
AA005,"-25,39695","-49,233145",20/10/2015 07:33:40,812,"-25.39695"
AA005,"-25,39748","-49,233933",20/10/2015 07:33:33,812,"-25.39748"
AA005,"-25,397703","-49,234271",20/10/2015 07:33:30,812,"-25.397703"
AA005,"-25,398033","-49,234786",20/10/2015 07:33:25,812,"-25.398033"
AA005,"-25,398156","-49,234985",20/10/2015 07:33:23,812,"-25.398156"
AA005,"-25,39858","-49,235653",20/10/2015 07:33:15,812,"-25.39858"
AA005,"-25,398745","-49,235905",20/10/2015 07:33:11,812,"-25.398745"
AA005,"-25,398883","-49,2361",20/10/2015 07:32:58,812,"-25.398883"
AA005,"-25,39895","-49,2362",20/10/2015 07:32:55,812,"-25.39895"
AA005,"-25,398995","-49,23653",20/10/2015 07:32:50,812,"-25.398995"
AA005,"-25,398446","-49,236983",20/10/2015 07:32:42,812,"-25.398446"
AA005,"-25,398275","-49,237123",20/10/2015 07:32:39,812,"-25.398275"
AA005,"-25,398","-49,237368",20/10/2015 07:32:05,812,"-25.398"
AA005,"-25,397891","-49,237458",20/10/2015 07:32:01,812,"-25.397891"
AA005,"-25,397651","-49,23765",20/10/2015 07:31:57,812,"-25.397651"
AA005,"-25,397508","-49,237768",20/10/2015 07:31:55,812,"-25.397508"
AA005,"-25,396896","-49,238268",20/10/2015 07:31:48,812,"-25.396896"
AA005,"-25,395663","-49,239225",20/10/2015 07:31:37,812,"-25.395663"
AA005,"-25,39487","-49,239808",20/10/2015 07:31:29,812,"-25.39487"
AA005,"-25,394596","-49,240023",20/10/2015 07:31:25,812,"-25.394596"
AA005,"-25,394313","-49,240345",20/10/2015 07:31:08,812,"-25.394313"
AA005,"-25,394071","-49,240686",20/10/2015 07:31:01,812,"-25.394071"
AA005,"-25,39388","-49,240961",20/10/2015 07:30:56,812,"-25.39388"
AA005,"-25,393761","-49,241153",20/10/2015 07:29:49,812,"-25.393761"
AA005,"-25,393671","-49,24127",20/10/2015 07:29:44,812,"-25.393671"
AA005,"-25,393471","-49,241516",20/10/2015 07:29:07,812,"-25.393471"
AA005,"-25,393203","-49,241548",20/10/2015 07:28:56,812,"-25.393203"
AA005,"-25,393128","-49,241261",20/10/2015 07:27:18,812,"-25.393128"
AA005,"-25,393321","-49,241026",20/10/2015 07:27:11,812,"-25.393321"
AA005,"-25,393591","-49,240908",20/10/2015 07:27:05,812,"-25.393591"
AA005,"-25,393876","-49,24094",20/10/2015 07:26:58,812,"-25.393876"
AA005,"-25,3941","-49,240726",20/10/2015 07:26:50,812,"-25.3941"
AA005,"-25,394098","-49,240516",20/10/2015 07:25:40,812,"-25.394098"
AA005,"-25,394283","-49,240335",20/10/2015 07:25:33,812,"-25.394283"
AA005,"-25,394816","-49,239815",20/10/2015 07:25:23,812,"-25.394816"
AA005,"-25,395506","-49,239278",20/10/2015 07:25:14,812,"-25.395506"
AA005,"-25,396715","-49,238343",20/10/2015 07:24:59,812,"-25.396715"
AA005,"-25,396843","-49,23825",20/10/2015 07:24:57,812,"-25.396843"
AA005,"-25,39698","-49,238131",20/10/2015 07:24:54,812,"-25.39698"
AA005,"-25,397115","-49,23798",20/10/2015 07:24:38,812,"-25.397115"
AA005,"-25,397203","-49,237891",20/10/2015 07:24:34,812,"-25.397203"
AA005,"-25,39745","-49,237735",20/10/2015 07:24:30,812,"-25.39745"
AA005,"-25,397518","-49,237678",20/10/2015 07:24:29,812,"-25.397518"
AA005,"-25,397783","-49,23745",20/10/2015 07:24:25,812,"-25.397783"
AA005,"-25,397843","-49,237398",20/10/2015 07:24:24,812,"-25.397843"
AA005,"-25,398086","-49,237201",20/10/2015 07:24:19,812,"-25.398086"
AA005,"-25,39807","-49,236963",20/10/2015 07:24:02,812,"-25.39807"
AA005,"-25,397971","-49,236813",20/10/2015 07:23:57,812,"-25.397971"
AA005,"-25,397816","-49,23656",20/10/2015 07:23:50,812,"-25.397816"
AA005,"-25,397691","-49,23644",20/10/2015 07:23:37,812,"-25.397691"
AA005,"-25,397518","-49,236171",20/10/2015 07:23:31,812,"-25.397518"
AA005,"-25,397968","-49,235685",20/10/2015 07:23:19,812,"-25.397968"
AA005,"-25,39824","-49,235478",20/10/2015 07:23:13,812,"-25.39824"
AA005,"-25,398155","-49,235161",20/10/2015 07:23:07,812,"-25.398155"
AA005,"-25,398005","-49,234935",20/10/2015 07:23:04,812,"-25.398005"
AA005,"-25,397633","-49,234368",20/10/2015 07:22:58,812,"-25.397633"
AA005,"-25,397496","-49,23416",20/10/2015 07:22:56,812,"-25.397496"
AA005,"-25,39695","-49,233315",20/10/2015 07:22:48,812,"-25.39695"
AA005,"-25,396435","-49,232513",20/10/2015 07:22:40,812,"-25.396435"
AA005,"-25,395928","-49,231743",20/10/2015 07:22:31,812,"-25.395928"
AA005,"-25,395465","-49,231046",20/10/2015 07:22:21,812,"-25.395465"
AA005,"-25,395301","-49,230811",20/10/2015 07:22:16,812,"-25.395301"
AA005,"-25,395185","-49,230623",20/10/2015 07:22:05,812,"-25.395185"
AA005,"-25,395155","-49,230568",20/10/2015 07:22:02,812,"-25.395155"
AA005,"-25,39498","-49,230258",20/10/2015 07:21:57,812,"-25.39498"
AA005,"-25,394928","-49,230181",20/10/2015 07:21:56,812,"-25.394928"
AA005,"-25,394401","-49,229363",20/10/2015 07:21:46,812,"-25.394401"
AA005,"-25,394276","-49,229181",20/10/2015 07:21:43,812,"-25.394276"
AA005,"-25,393925","-49,228666",20/10/2015 07:21:21,812,"-25.393925"
AA005,"-25,393756","-49,228416",20/10/2015 07:21:16,812,"-25.393756"
AA005,"-25,393085","-49,22735",20/10/2015 07:21:04,812,"-25.393085"
AA005,"-25,392768","-49,226855",20/10/2015 07:20:58,812,"-25.392768"
AA005,"-25,392545","-49,226518",20/10/2015 07:20:53,812,"-25.392545"
AA005,"-25,39225","-49,226083",20/10/2015 07:20:45,812,"-25.39225"
AA005,"-25,391666","-49,225193",20/10/2015 07:20:32,812,"-25.391666"
AA005,"-25,391403","-49,224805",20/10/2015 07:20:26,812,"-25.391403"
AA005,"-25,391281","-49,224628",20/10/2015 07:20:22,812,"-25.391281"
AA005,"-25,391178","-49,224458",20/10/2015 07:20:07,812,"-25.391178"
AA005,"-25,391153","-49,224413",20/10/2015 07:20:04,812,"-25.391153"
AA005,"-25,390893","-49,223985",20/10/2015 07:19:58,812,"-25.390893"
AA005,"-25,390698","-49,223678",20/10/2015 07:19:53,812,"-25.390698"
AA005,"-25,390485","-49,223383",20/10/2015 07:19:04,812,"-25.390485"
AA005,"-25,390336","-49,223176",20/10/2015 07:18:59,812,"-25.390336"
AA005,"-25,390103","-49,223025",20/10/2015 07:18:55,812,"-25.390103"
AA005,"-25,390028","-49,223006",20/10/2015 07:18:54,812,"-25.390028"
AA005,"-25,38973","-49,22303",20/10/2015 07:18:50,812,"-25.38973"
AA005,"-25,38947","-49,223083",20/10/2015 07:18:46,812,"-25.38947"
AA005,"-25,389201","-49,223136",20/10/2015 07:18:41,812,"-25.389201"
AA005,"-25,388981","-49,223255",20/10/2015 07:18:26,812,"-25.388981"
AA005,"-25,388873","-49,223268",20/10/2015 07:18:23,812,"-25.388873"
AA005,"-25,388625","-49,223261",20/10/2015 07:18:20,812,"-25.388625"
AA005,"-25,388368","-49,223155",20/10/2015 07:18:17,812,"-25.388368"
AA005,"-25,38814","-49,222943",20/10/2015 07:18:14,812,"-25.38814"
AA005,"-25,387943","-49,222671",20/10/2015 07:18:11,812,"-25.387943"
AA005,"-25,387826","-49,222383",20/10/2015 07:18:08,812,"-25.387826"
AA005,"-25,387745","-49,22134",20/10/2015 07:17:35,812,"-25.387745"
AA005,"-25,387745","-49,221236",20/10/2015 07:17:33,812,"-25.387745"
AA005,"-25,387746","-49,22097",20/10/2015 07:17:30,812,"-25.387746"
AA005,"-25,387745","-49,22065",20/10/2015 07:17:27,812,"-25.387745"
AA005,"-25,387678","-49,220325",20/10/2015 07:17:24,812,"-25.387678"
AA005,"-25,387375","-49,219861",20/10/2015 07:17:19,812,"-25.387375"
AA005,"-25,387193","-49,219613",20/10/2015 07:17:16,812,"-25.387193"
AA005,"-25,387116","-49,219435",20/10/2015 07:17:14,812,"-25.387116"
AA005,"-25,387093","-49,219015",20/10/2015 07:17:09,812,"-25.387093"
AA005,"-25,387126","-49,21864",20/10/2015 07:17:05,812,"-25.387126"
AA005,"-25,387113","-49,218541",20/10/2015 07:17:04,812,"-25.387113"
AA005,"-25,38705","-49,218328",20/10/2015 07:17:02,812,"-25.38705"
AA005,"-25,386933","-49,217996",20/10/2015 07:16:59,812,"-25.386933"
AA005,"-25,386871","-49,217661",20/10/2015 07:16:56,812,"-25.386871"
AA005,"-25,387053","-49,216531",20/10/2015 07:16:45,812,"-25.387053"
AA005,"-25,387118","-49,216118",20/10/2015 07:16:38,812,"-25.387118"
AA005,"-25,387143","-49,215983",20/10/2015 07:16:16,812,"-25.387143"
AA005,"-25,387146","-49,215905",20/10/2015 07:16:12,812,"-25.387146"
AA005,"-25,387206","-49,215628",20/10/2015 07:16:08,812,"-25.387206"
AA005,"-25,387296","-49,215233",20/10/2015 07:16:04,812,"-25.387296"
AA005,"-25,387511","-49,2144",20/10/2015 07:15:55,812,"-25.387511"
AA005,"-25,387601","-49,214068",20/10/2015 07:15:49,812,"-25.387601"
AA005,"-25,387563","-49,213931",20/10/2015 07:15:39,812,"-25.387563"
AA005,"-25,387566","-49,213831",20/10/2015 07:15:35,812,"-25.387566"
AA005,"-25,387643","-49,213446",20/10/2015 07:15:30,812,"-25.387643"
AA005,"-25,387715","-49,213153",20/10/2015 07:15:27,812,"-25.387715"
AA005,"-25,387856","-49,21228",20/10/2015 07:15:19,812,"-25.387856"
AA005,"-25,388051","-49,210988",20/10/2015 07:15:03,812,"-25.388051"
AA005,"-25,388071","-49,210766",20/10/2015 07:14:59,812,"-25.388071"
AA005,"-25,38812","-49,210453",20/10/2015 07:14:27,812,"-25.38812"
AA005,"-25,38812","-49,210455",20/10/2015 07:14:22,812,"-25.38812"
AA005,"-25,388203","-49,209973",20/10/2015 07:13:47,812,"-25.388203"
AA005,"-25,388263","-49,209568",20/10/2015 07:12:51,812,"-25.388263"
AA005,"-25,388301","-49,209268",20/10/2015 07:12:41,812,"-25.388301"
AA005,"-25,388295","-49,208963",20/10/2015 07:12:30,812,"-25.388295"
AA005,"-25,388246","-49,208688",20/10/2015 07:12:24,812,"-25.388246"
AA005,"-25,386991","-49,207158",20/10/2015 07:11:57,812,"-25.386991"
AA005,"-25,386718","-49,206895",20/10/2015 07:11:47,812,"-25.386718"
AA005,"-25,386666","-49,206836",20/10/2015 07:11:40,812,"-25.386666"
AA005,"-25,386611","-49,206781",20/10/2015 07:11:36,812,"-25.386611"
AA005,"-25,386356","-49,206508",20/10/2015 07:11:31,812,"-25.386356"
AA005,"-25,38615","-49,206301",20/10/2015 07:11:28,812,"-25.38615"
AA005,"-25,384943","-49,20516",20/10/2015 07:11:12,812,"-25.384943"
AA005,"-25,384685","-49,204908",20/10/2015 07:11:07,812,"-25.384685"
AA005,"-25,38451","-49,204666",20/10/2015 07:11:01,812,"-25.38451"
AA005,"-25,384951","-49,204105",20/10/2015 07:10:23,812,"-25.384951"
AA005,"-25,385296","-49,203755",20/10/2015 07:10:13,812,"-25.385296"
AA005,"-25,38551","-49,203495",20/10/2015 07:10:07,812,"-25.38551"
AA005,"-25,385345","-49,20323",20/10/2015 07:10:02,812,"-25.385345"
AA005,"-25,385003","-49,202898",20/10/2015 07:09:55,812,"-25.385003"
AA005,"-25,384961","-49,202866",20/10/2015 07:09:54,812,"-25.384961"
AA005,"-25,384693","-49,202658",20/10/2015 07:09:16,812,"-25.384693"
AA005,"-25,38459","-49,202565",20/10/2015 07:09:11,812,"-25.38459"
AA005,"-25,384633","-49,202268",20/10/2015 07:09:03,812,"-25.384633"
AA005,"-25,384651","-49,202196",20/10/2015 07:09:01,812,"-25.384651"
AA005,"-25,384595","-49,202118",20/10/2015 07:08:57,812,"-25.384595"
AA005,"-25,38359","-49,201186",20/10/2015 07:08:36,812,"-25.38359"
AA005,"-25,383378","-49,20098",20/10/2015 07:08:31,812,"-25.383378"
AA005,"-25,383345","-49,200881",20/10/2015 07:08:29,812,"-25.383345"
AA005,"-25,383258","-49,200443",20/10/2015 07:07:54,812,"-25.383258"
AA005,"-25,383175","-49,199996",20/10/2015 07:07:47,812,"-25.383175"
AA005,"-25,383156","-49,19991",20/10/2015 07:07:46,812,"-25.383156"
AA005,"-25,38307","-49,199555",20/10/2015 07:07:42,812,"-25.38307"
